,0
0,If
1,I
2,remember
3,correctly
4,","
5,there
6,is
7,a
8,fixed
9,padding
10,string
11,of
12,32
13,(?)
14,bytes
15,to
16,apply
17,to
18,any
19,password
20,.
21,All
22,passwords
23,need
24,to
25,be
26,32
27,bytes
28,at
29,the
30,start
31,of
32,computing
33,the
34,encryption
35,key
36,","
37,either
38,by
39,truncating
40,or
41,adding
42,some
43,of
44,those
45,padding
46,bytes
47,.
48,If
49,no
50,user
51,password
52,was
53,set
54,you
55,simply
56,have
57,to
58,pad
59,with
60,all
61,32
62,bytes
63,of
64,the
65,string
66,","
67,i
68,.e.
69,use
70,the
71,32
72,padding
73,bytes
74,as
75,the
76,starting
77,point
78,for
79,computing
80,the
81,encryption
82,key
83,.
84,I
85,have
86,to
87,admit
88,it
89,'s
90,been
91,a
92,while
93,since
94,I
95,'ve
96,done
97,this
98,","
99,I
100,do
101,remember
102,that
103,the
104,encryption
105,part
106,of
107,the
108,PDF
109,is
110,an
111,absolute
112,mess
113,as
114,it
115,got
116,changed
117,significantly
118,in
119,nearly
120,every
121,revision
122,","
123,requiring
124,you
125,to
126,cope
127,with
128,a
129,lot
130,of
131,cases
132,to
133,handle
134,all
135,PDF
136,'s.
137,Good
138,luck
139,.
