,0
0,So
1,I
2,am
3,new
4,to
5,coding
6,and
7,as
8,part
9,of
10,my
11,course
12,I
13,am
14,making
15,a
16,hangman
17,game
18,.
19,When
20,I
21,run
22,the
23,program
24,","
25,it
26,says
27,"""['',"
28,"'',"
29,"'',"
30,"'',"
31,"'',"
32,"'',"
33,"'',"
34,'']
35,Input
36,:
37,"""."
38,I
39,want
40,to
41,make
42,it
43,so
44,that
45,the
46,apostrophes
47,and
48,commas
49,are
50,not
51,printed
52,.
53,I
54,feel
55,like
56,the
57,.join()
58,function
59,would
60,be
61,the
62,best
63,way
64,to
65,do
66,this
67,","
68,but
69,as
70,I
71,am
72,still
73,learning
74,","
75,I
76,am
77,not
78,sure
79,how
80,and
81,/or
82,where
83,to
84,place
85,the
86,function
87,.
88,Please
89,bear
90,with
91,me
92,!
93,Thank
94,you
95,!!
