,0
0,I
1,am
2,learning
3,Artificial
4,Neural
5,Network
6,(ANN)
7,recently
8,and
9,have
10,got
11,a
12,code
13,working
14,and
15,running
16,in
17,Python
18,for
19,the
20,same
21,based
22,on
23,mini
24,-batch
25,training
26,.
27,I
28,followed
29,the
30,book
31,of
32,Michael
33,Nilson
34,'s
35,Neural
36,Networks
37,and
38,Deep
39,Learning
40,where
41,there
42,is
43,step
44,by
45,step
46,explanation
47,of
48,each
49,and
50,every
51,algorithm
52,for
53,the
54,beginners
55,.
56,There
57,is
58,also
59,a
60,fully
61,working
62,code
63,for
64,handwritten
65,digit
66,recognition
67,which
68,works
69,fine
70,for
71,me
72,too
73,.
74,However
75,","
76,I
77,am
78,trying
79,to
80,tweak
81,the
82,code
83,a
84,bit
85,by
86,means
87,of
88,passing
89,the
90,whole
91,mini
92,-batch
93,together
94,to
95,train
96,by
97,backpropagation
98,in
99,the
100,matrix
101,form
102,.
103,I
104,have
105,also
106,developed
107,a
108,working
109,code
110,for
111,that
112,","
113,but
114,the
115,code
116,performs
117,real
118,slow
119,when
120,run
121,.
122,Is
123,there
124,any
125,way
126,I
127,can
128,implement
129,a
130,full
131,matrix
132,based
133,approach
134,to
135,mini
136,-batch
137,learning
138,of
139,the
140,network
141,based
142,on
143,back
144,propagation
145,algorithm
146,?
