,0
0,The
1,problem
2,with
3,checking
4,before
5,an
6,operation
7,is
8,that
9,the
10,bad
11,condition
12,you
13,'re
14,checking
15,for
16,could
17,happen
18,between
19,the
20,check
21,and
22,the
23,operation
24,.
25,For
26,example
27,","
28,suppose
29,you
30,had
31,a
32,method
33,is_timed_out
34,()
35,to
36,check
37,if
38,the
39,connection
40,had
41,timed
42,out
43,:
44,On
45,the
46,face
47,of
48,it
49,","
50,this
51,looks
52,like
53,you
54,'ve
55,avoided
56,the
57,possibility
58,of
59,a
60,CursorTimedOut
61,exception
62,from
63,the
64,execute
65,call
66,.
67,But
68,it
69,'s
70,possible
71,for
72,you
73,to
74,call
75,is_timed_out
76,","
77,get
78,a
79,False
80,back
81,","
82,then
83,the
84,cursor
85,times
86,out
87,","
88,and
89,then
90,you
91,call
92,the
93,execute
94,function
95,","
96,and
97,get
98,an
99,exception
100,.
101,Yes
102,","
103,the
104,chance
105,is
106,very
107,small
108,that
109,it
110,will
111,happen
112,at
113,just
114,the
115,right
116,moment
117,.
118,But
119,in
120,a
121,server
122,environment
123,","
124,a
125,one
126,-in-a-million
127,chance
128,will
129,happen
130,a
131,few
132,times
133,a
134,day
135,.
136,Bad
137,stuff
138,.
139,You
140,have
141,to
142,be
143,prepared
144,for
145,your
146,operations
147,to
148,fail
149,with
150,exceptions
151,.
152,And
153,once
154,you
155,'ve
156,got
157,exception
158,handling
159,in
160,place
161,for
162,those
163,problems
164,","
165,you
166,don
167,'t
168,need
169,the
170,pre
171,-checks
172,any
173,more
174,","
175,because
176,they
177,are
178,redundant
179,.
