,0
0,I
1,'m
2,not
3,sure
4,the
5,best
6,way
7,to
8,explain
9,it
10,so
11,I
12,created
13,an
14,example
15,picture
16,and
17,made
18,up
19,some
20,data
21,:
22,I
23,looked
24,at
25,this
26,post
27,and
28,know
29,I
30,need
31,to
32,use
33,some
34,forloop
35,template
36,stuff
37,:
38,Displaying
39,a
40,Table
41,in
42,Django
43,from
44,Database
45,The
46,parts
47,that
48,are
49,throwing
50,me
51,off
52,are
53,how
54,to
55,have
56,a
57,table
58,within
59,a
60,table
61,.
62,For
63,example
64,","
65,the
66,doctor
67,"'Bob"""
68,has
69,3
70,different
71,patients
72,.
73,Bob
74,has
75,one
76,row
77,but
78,Bob
79,'s
80,patient
81,column
82,has
83,3
84,rows
85,within
86,it
87,.
88,I
89,'m
90,having
91,trouble
92,finding
93,an
94,example
95,like
96,this
97,to
98,work
99,off
100,of
101,and
102,am
103,not
104,sure
105,how
106,to
107,approach
108,it
109,.
110,I
111,also
112,need
113,those
114,patients
115,to
116,link
117,to
118,the
119,individual
120,patient
121,pages
122,.
123,So
124,if
125,I
126,click
127,on
128,Bob
129,'s
130,patient
131,'C755'
132,I
133,will
134,be
135,directed
136,to
137,that
138,patient
139,'s
140,page
141,.
142,I
143,was
144,thinking
145,something
146,like
147,:
148,Thanks
149,for
150,any
151,help
152,.
153,Just
154,not
155,sure
156,the
157,best
158,way
159,to
160,approach
161,this
162,.
