,0
0,I
1,don
2,'t
3,see
4,any
5,problem
6,with
7,using
8,indexes
9,"here:
If you really want to avoid them, you can do:
But, to be honest I would prefer your commented out version. It is clear, readable and more explicit. And you don't really gain much by writing it as above just for three variables.
Is there a function I can use that acts like sum()"
10,","
11,but
12,only
13,for
14,multiplication
15,?
16,Built
17,-in?
18,No
19,.
20,But
21,you
22,can
23,get
24,that
25,functionality
26,rather
27,simply
28,with
29,the
30,following
31,:
