,0
0,I
1,am
2,having
3,an
4,issue
5,where
6,by
7,I
8,am
9,unable
10,to
11,connect
12,to
13,the
14,AR
15,Drone
16,2
17,camera
18,when
19,the
20,drone
21,is
22,connected
23,through
24,ROS
25,using
26,the
27,ardrone_autonomy
28,ardrone
29,.launch.
30,I
31,think
32,the
33,issue
34,is
35,due
36,to
37,the
38,fact
39,that
40,I
41,am
42,trying
43,to
44,access
45,the
46,drone
47,camera
48,through
49,the
50,IP
51,address
52,with
53,OpenCV
54,and
55,Python
56,while
57,connected
58,through
59,ardrone_autonomy
60,.
61,Below
62,is
63,a
64,code
65,snippet
66,of
67,how
68,I
69,am
70,accomplishing
71,this
72,.
73,As
74,you
75,can
76,see
77,that
78,I
79,am
80,using
81,the
82,IP
83,address
84,for
85,the
86,camera
87,.
88,This
89,works
90,perfectly
91,when
92,the
93,drone
94,is
95,not
96,connected
97,through
98,ROS
99,which
100,is
101,essentially
102,like
103,a
104,webcam
105,.
106,My
107,end
108,goal
109,is
110,for
111,tracking
112,and
113,navigation
114,through
115,the
116,use
117,of
118,images
119,received
120,from
121,the
122,camera
123,using
124,OpenCV
125,which
126,means
127,I
128,will
129,have
130,to
131,issue
132,movement
133,commands
134,(cmd_vel)
135,which
136,requires
137,a
138,connection
139,through
140,ardrone_autonomy
141,based
142,on
143,the
144,images
145,received
146,and
147,processed
148,by
149,OpenCV
150,.
151,Is
152,there
153,anyway
154,I
155,can
156,accomplish
157,this
158,by
159,using
160,the
161,IP
162,camera
163,from
164,the
165,drone
166,while
167,connected
168,to
169,ROS
170,?
171,Thanks
172,for
173,any
174,help
175,!
