,0
0,As
1,often
2,happens
3,","
4,you
5,'re
6,not
7,really
8,asking
9,about
10,the
11,problem
12,you
13,actually
14,need
15,to
16,solve: you've done things in a certain (wrong)
17,way
18,","
19,and
20,are
21,asking
22,about
23,how
24,to
25,get
26,yourself
27,out
28,of
29,the
30,problem
31,you
32,'ve
33,got
34,yourself
35,into
36,.
37,If
38,I
39,understand
40,you
41,correctly
42,","
43,you
44,'ve
45,got
46,a
47,set
48,of
49,fields
50,-
51,amount_paid
52,","
53,paid_date
54,","
55,method
56,","
57,comments
58,-
59,and
60,each
61,field
62,appears
63,multiple
64,times
65,on
66,the
67,form
68,","
69,so
70,you
71,'ve
72,got
73,one
74,set
75,of
76,values
77,for
78,each
79,entry
80,.
81,You
82,'re
83,presumably
84,trying
85,to
86,sort
87,these
88,into
89,a
90,list
91,of
92,dicts
93,for
94,each
95,row
96,.
97,Well
98,","
99,this
100,is
101,not
102,the
103,right
104,way
105,to
106,go
107,about
108,it
109,in
110,Django
111,.
112,You
113,should
114,be
115,using
116,formsets
117,","
118,which
119,give
120,you
121,one
122,form
123,for
124,each
125,row
126,in
127,a
128,table
129,-
130,ie
131,","
132,exactly
133,what
134,you
135,want
136,to
137,achieve
138,.
