,0
0,I
1,am
2,trying
3,to
4,use
5,Form
6,Wizard
7,but
8,I
9,can
10,'t
11,figure
12,out
13,where
14,to
15,set
16,the
17,choices
18,for
19,the
20,fields
21,.
22,I
23,see
24,an
25,empty
26,form
27,that
28,looks
29,like
30,the
31,admin
32,panel
33,for
34,adding
35,an
36,object
37,.
38,I
39,would
40,like
41,to
42,be
43,able
44,to
45,pass
46,a
47,question
48,to
49,the
50,form
51,and
52,have
53,the
54,question
55,field
56,filled
57,out
58,and
59,not
60,editable
61,and
62,preferable
63,not
64,submitted
65,.
66,If
67,I
68,do
69,the
70,function
71,get_form_list
72,has
73,no
74,length
75,Quiz_id
76,is
77,unknown
78,.
79,so
80,now
81,I
82,am
83,trying
84,to
85,pass
86,quiz_id
87,to
88,the
89,view
90,function
91,and
92,generate
93,the
94,list
95,of
96,question
97,forms
98,to
99,be
100,used
101,in
102,the
103,form
104,wizard
105,urls
106,.py
107,views
108,.py
109,I
110,am
111,getting
112,the
113,error
114,message
115,Update
116,based
117,on
118,Rohan
119,'s
120,answer
121,:
122,With
123,this
124,code
125,I
126,am
127,getting
128,an
129,error
130,Here
131,is
132,my
133,models
134,.py
