,0
0,The
1,"""real"
2,benefit
3,""""
4,that
5,an
6,employer
7,could
8,see
9,is
10,a
11,better
12,programmer
13,who
14,can
15,implement
16,solutions
17,faster
18,;
19,however
20,","
21,you
22,will
23,not
24,be
25,able
26,to
27,provide
28,any
29,hard
30,numbers
31,to
32,justify
33,the
34,expense
35,and
36,an
37,employer
38,will
39,most
40,likely
41,have
42,you
43,work
44,on
45,what
46,makes
47,money
48,now
49,as
50,opposed
51,to
52,having
53,you
54,work
55,on
56,things
57,that
58,make
59,the
60,future
61,better
62,.
63,The
64,only
65,time
66,you
67,can
68,get
69,training
70,on
71,the
72,employer
73,'s
74,dime
75,","
76,is
77,when
78,they
79,perceive
80,a
81,need
82,for
83,it
84,and
85,it
86,'s
87,cheaper
88,than
89,hiring
90,a
91,new
92,person
93,who
94,already
95,has
96,that
97,skill
98,-set.
