,0
0,Simply
1,follow
2,the
3,guide
4,on
5,the
6,official
7,site
8,","
9,also
10,copied
11,below
12,.
13,For
14,the
15,first
16,step
17,","
18,instead
19,of
20,copying
21,the
22,launcher
23,","
24,you
25,can
26,just
27,go
28,to
29,start
30,menu
31,and
32,right
33,click
34,to
35,open
36,the
37,location
38,.
39,Copy
40,the
41,Jupyter
42,Notebook
43,launcher
44,from
45,the
46,menu
47,to
48,the
49,desktop
50,.
51,Right
52,click
53,on
54,the
55,new
56,launcher
57,and
58,change
59,the
60,“Start
61,in
62,”
63,field
64,by
65,pasting
66,the
67,full
68,path
69,of
70,the
71,folder
72,which
73,will
74,contain
75,all
76,the
77,notebooks
78,.
79,Double
80,-click
81,on
82,the
83,Jupyter
84,Notebook
85,desktop
86,launcher
87,(icon
88,shows
89,[IPy]
90,)
91,to
92,start
93,the
94,Jupyter
95,Notebook
96,App
97,","
98,which
99,will
100,open
101,in
102,a
103,new
104,browser
105,window
106,(or
107,tab
108,).
109,Note
110,also
111,that
112,a
113,secondary
114,terminal
115,window
116,(used
117,only
118,for
119,error
120,logging
121,and
122,for
123,shut
124,down
125,)
126,will
127,be
128,also
129,opened
130,.
131,If
132,only
133,the
134,terminal
135,starts
136,","
137,try
138,opening
139,this
140,address
141,with
142,your
143,browser
144,:
145,http
146,://localhost:8888/.
