,0
0,By
1,"""normal"
2,array
3,""""
4,I
5,take
6,it
7,you
8,mean
9,a
10,NumPy
11,array
12,of
13,homogeneous
14,dtype
15,.
16,Given
17,a
18,recarray
19,","
20,such
21,"as:
we must first make each column have the same dtype. We can then convert it to a ""normal array"" by viewing the data by the same dtype:
astype returns a new numpy array. So the above requires additional memory in an amount proportional to the size of a. Each row of a requires 4+8+4=16 bytes, while a.astype(...)"
22,requires
23,8
24,*3=24
25,bytes
26,.
27,Calling
28,view
29,requires
30,no
31,new
32,memory
33,","
34,since
35,view
36,just
37,changes
38,how
39,the
40,underlying
41,data
42,is
43,interpreted
44,.
45,a
46,.tolist()
47,returns
48,a
49,new
50,Python
51,list
52,.
53,Each
54,Python
55,number
56,is
57,an
58,object
59,which
60,requires
61,more
62,bytes
63,than
64,its
65,equivalent
66,representation
67,in
68,a
69,numpy
70,array
71,.
72,So
73,a
74,.tolist()
75,requires
76,more
77,memory
78,than
79,a
80,.astype(...).
81,Calling
82,a
83,.astype(...).view(...)
84,is
85,also
86,faster
87,than
88,np
89,.array(a.tolist()):
