,0
0,I
1,don
2,'t
3,have
4,enough
5,experience
6,with
7,the
8,gdb
9,Python
10,api
11,to
12,call
13,this
14,an
15,answer
16,;
17,I
18,consider
19,this
20,just
21,some
22,research
23,notes
24,from
25,a
26,fellow
27,developer
28,.
29,My
30,code
31,attached
32,below
33,is
34,quite
35,crude
36,and
37,ugly
38,","
39,too
40,.
41,However
42,","
43,this
44,does
45,work
46,with
47,gdb
48,-7.4
49,and
50,python
51,-2.7.3.
52,An
53,example
54,debugging
55,"run:
All of the above are bog-standard pretty-printed outputs -- my reasoning is that I often want to see what the pointers are, so I didn't want to override those. However, dreferencing the pointers uses the prettyprinter shown further below:
The last line shows that when debugging tiny, tiny-gdb.py in the same directory gets loaded automatically (although you can disable this, I do believe this is the default behaviour)"
56,.
57,The
58,tiny
59,-gdb.py
60,file
61,used
62,for
63,"above:
The reasoning behind my choices are as follows:
How to install pretty-printers to gdb?
There are two parts to this question: where to install the Python files, and how to hook the pretty-printers to gdb.
Because the pretty-printer selection cannot rely on the inferred type alone, but has to peek into the actual data fields, you cannot use the regular expression matching functions. Instead, I chose to add my own pretty-printer selector function, typefilter()"
64,","
65,to
66,the
67,global
68,pretty
69,-printers
70,list
71,","
72,as
73,described
74,in
75,the
76,documentation
77,.
78,I
79,did
80,not
81,implement
82,the
83,enable
84,/disable
85,functionality
86,","
87,because
88,I
89,believe
90,it
91,is
92,easier
93,to
94,just
95,load
96,/not
97,load
98,the
99,relevant
100,Python
101,script
102,instead
103,.
104,(typefilter()
105,gets
106,called
107,once
108,per
109,every
110,variable
111,reference
112,","
113,unless
114,some
115,other
116,pretty
117,-printer
118,has
119,already
120,accepted
121,it
122,.)
123,The
124,file
125,location
126,issue
127,is
128,a
129,more
130,complicated
131,one
132,.
133,For
134,application
135,-specific
136,pretty
137,"-printers,"
138,putting
139,them
140,into
141,a
142,single
143,Python
144,script
145,file
146,sounds
147,sensible
148,","
149,but
150,for
151,a
152,library
153,","
154,some
155,splitting
156,seems
157,to
158,be
159,in
160,order
161,.
162,The
163,documentation
164,recommends
165,packaging
166,the
167,functions
168,into
169,a
170,Python
171,module
172,","
173,so
174,that
175,a
176,simple
177,python
178,import module
179,enables
180,the
181,pretty
182,-printer.
183,Fortunately
184,","
185,Python
186,packaging
187,is
188,quite
189,straightforward
190,.
191,If
192,you
193,were
194,to
195,import gdb
196,to
197,the
198,top
199,and
200,save
201,it
202,to
203,"/usr/lib/pythonX.Y/tiny.py,"
204,where
205,X
206,.Y
207,is
208,the
