,0
0,The
1,better
2,way
3,of
4,doing
5,this
6,now
7,is
8,to
9,use
10,pip
11,install
12,with
13,the
14,-e
15,option
16,.
17,It
18,uses
19,a
20,directory
21,with
22,the
23,setup
24,.py
25,file
26,.
27,The
28,"""."""
29,indicates
30,this
31,directory
32,.
33,This
34,works
35,the
36,same
37,way
38,as
39,the
40,setuptools
41,develop
42,method
43,.
44,I
45,believe
46,that
47,the
48,develop
49,creates
50,an
51,egg
52,link
53,in
54,your
55,sight
56,packages
57,folder
58,which
59,points
60,to
61,the
62,folder
63,of
64,the
65,library
66,.
67,"http://pythonhosted.org/setuptools/setuptools.html#develop-deploy-the-project-source-in-development-mode
I believe this is why you get the absolute path. There may be a conflict with a develop link and an install. Things could have also been moved.
For double clicking just have something that checks sys.argv. If there is no value for sys.argv[1] append build, install, or develop.
In addition, I've always heard that you want to import the modules then call the functions from the modules. from package import lib. lib.foo()"
68,that
69,way
70,you
71,know
72,where
73,the
74,method
75,came
76,from
77,.
78,I
79,believe
80,the
81,import does
82,the
83,same
84,thing
85,for
86,both
87,ways
88,;
89,this
90,may
91,clean
92,up
93,your
94,import
95,.
96,Python
97,pathing
98,and
99,packaging
100,can
101,be
102,a
103,pain
104,.
