,0
0,I
1,have
2,data
3,from
4,a
5,csv
6,file
7,that
8,looks
9,like
10,"this:
I want to plot the exit_status count (i.e the amount of times exit_status == 1 or exit_status == -11)"
11,versus
12,start_time
13,in
14,bins
15,of
16,1
17,hour
18,.
19,Since
20,there
21,are
22,several
23,distinct
24,exit_status
25,codes
26,","
27,I
28,need
29,to
30,plot
31,it
32,in
33,the
34,form
35,of
36,a
37,stacked
38,bar
39,chart
40,where
41,each
42,distinct
43,exit
44,status
45,is
46,given
47,a
48,different
49,color
50,.
51,Can
52,anyone
53,please
54,help
55,me
56,?
57,I
58,'ve
59,been
60,stuck
61,on
62,this
63,for
64,2
65,days
66,!!
67,Thanks
68,!
