,0
0,Depending
1,on
2,what
3,you
4,'re
5,doing
6,.
7,Because
8,functions
9,are
10,also
11,objects
12,in
13,Python
14,it
15,is
16,possible
17,to
18,do
19,so
20,.
21,But
22,is
23,it
24,a
25,good
26,solution
27,?
28,It
29,seems
30,though
31,that
32,you
33,'re
34,trying
35,to
36,handle
37,a
38,problem
39,which
40,maybe
41,could
42,be
43,better
44,solved
45,with
46,more
47,of
48,an
49,object
50,oriented
51,"approach:
Output: 
In my view this would be a better approach (if this is possible/reasonable in your case)"
52,:
53,You
54,just
55,call
56,some_method
57,()
58,on
59,your
60,class
61,","
62,maybe
63,without
64,even
65,knowing
66,what
67,exact
68,type
69,of
70,object
71,you
72,'re
73,dealing
74,with
75,(regarding
76,inheritance
77,).
78,The
79,class
80,itself
81,knows
82,what
83,to
84,do
85,and
86,reacts
87,accordingly
88,when
89,its
90,method
91,has
92,been
93,called
94,.
95,This
96,of
97,course
98,doesn
99,'t
100,work
101,when
102,you
103,work
104,with
105,external
106,libraries
107,which
108,you
109,have
110,no
111,influence
112,on
113,.
