,0
0,I
1,'m
2,having
3,trouble
4,styling
5,my
6,django
7,form
8,with
9,a
10,ModelMultipleChoiceField
11,.
12,Heres
13,my
14,"form:
And I used this for html:
This requires me to put my HTML in my forms file, which is not a very mvc way. Also it restricts me heavily in how i can style the list (i.e making table of the model instance fields)"
15,Is
16,there
17,anyway
18,to
19,make
20,this
21,smarter
22,?
23,I
24,'d
25,like
26,to
27,access
28,{{
29,skript
30,.name
31,"}},"
32,{{
33,skript
34,.checkbox
35,}}
36,or
37,something
38,in
39,my
40,{%
41,for
42,skript
43,in
44,result_form
45,.skripten
46,%}
47,loop
48,","
49,but
50,thats
51,sadly
52,not
53,possible
54,...
